trading_date,wind_code,open,high,low,close,volume,pct_chg,vwap,adj_factor,turn,free_turn,is_st,trade_status,close/free_turn,open/turn,volume/low,vwap/high,low/high,vwap/close
2016-12-09,002826.SZ,7.27,8.73,7.27,8.73,13268.0,44.059,8.602,1.0,0.028,0.028,0,盘中停牌,311.7857142857143,259.6428571428571,1825.034387895461,0.9853379152348224,0.8327605956471935,0.9853379152348224
2016-12-12,002826.SZ,9.6,9.6,9.6,9.6,9129.0,9.966,9.6,1.0,0.019,0.019,0,交易,505.2631578947368,505.2631578947368,950.9375,1.0,1.0,1.0
2016-12-13,002826.SZ,10.56,10.56,10.56,10.56,6231.0,10.0,10.56,1.0,0.013,0.013,0,交易,812.3076923076924,812.3076923076924,590.0568181818181,1.0,1.0,1.0
2016-12-14,002826.SZ,11.62,11.62,11.62,11.62,5600.0,10.038,11.62,1.0,0.012,0.012,0,交易,968.3333333333333,968.3333333333333,481.9277108433735,1.0,1.0,1.0
2016-12-15,002826.SZ,12.78,12.78,12.78,12.78,6900.0,9.983,12.78,1.0,0.015,0.015,0,交易,852.0,852.0,539.906103286385,1.0,1.0,1.0
2016-12-16,002826.SZ,14.06,14.06,14.06,14.06,7197.0,10.016,14.06,1.0,0.015,0.015,0,交易,937.3333333333334,937.3333333333334,511.877667140825,1.0,1.0,1.0
2016-12-19,002826.SZ,15.47,15.47,15.47,15.47,15469.0,10.028,15.47,1.0,0.033,0.033,0,交易,468.7878787878788,468.7878787878788,999.9353587588881,1.0,1.0,1.0
2016-12-20,002826.SZ,17.02,17.02,17.02,17.02,17962.0,10.019,17.02,1.0,0.038,0.038,0,交易,447.89473684210526,447.89473684210526,1055.346650998825,1.0,1.0,1.0
2016-12-21,002826.SZ,18.72,18.72,18.72,18.72,13581.0,9.988,18.72,1.0,0.029,0.029,0,交易,645.5172413793102,645.5172413793102,725.4807692307693,1.0,1.0,1.0
2016-12-22,002826.SZ,20.59,20.59,20.59,20.59,37424.0,9.989,20.59,1.0,0.079,0.079,0,交易,260.63291139240505,260.63291139240505,1817.5813501699854,1.0,1.0,1.0
2016-12-23,002826.SZ,22.65,22.65,22.65,22.65,69441.0,10.005,22.65,1.0,0.146,0.146,0,交易,155.13698630136986,155.13698630136986,3065.8278145695367,1.0,1.0,1.0
2016-12-26,002826.SZ,24.92,24.92,24.92,24.92,172673.0,10.022,24.92,1.0,0.364,0.364,0,交易,68.46153846153847,68.46153846153847,6929.093097913322,1.0,1.0,1.0
2016-12-27,002826.SZ,27.41,27.41,27.41,27.41,298164.0,9.992,27.41,1.0,0.629,0.629,0,交易,43.57710651828299,43.57710651828299,10877.92776358993,1.0,1.0,1.0
2016-12-28,002826.SZ,30.15,30.15,30.15,30.15,2314704.0,9.996,30.15,1.0,4.88,4.88,0,交易,6.17827868852459,6.17827868852459,76772.93532338309,1.0,1.0,1.0
2016-12-29,002826.SZ,28.9,30.0,27.18,27.3,24577604.0,-9.453,28.279,1.0,51.819,51.819,0,交易,0.5268337868349448,0.5577104922904725,904253.2744665195,0.9426333333333333,0.906,1.0358608058608059
2016-12-30,002826.SZ,27.0,27.26,25.81,26.28,15727699.0,-3.736,26.409,1.0,33.16,33.16,0,交易,0.7925211097708084,0.8142340168878167,609364.5486245642,0.9687820983125458,0.9468085106382977,1.0049086757990866
2017-01-03,002826.SZ,26.54,28.48,26.31,27.76,17394886.0,5.632,27.309,1.0,36.675,36.675,0,交易,0.7569188820722564,0.7236537150647581,661151.1212466743,0.9588834269662921,0.9238061797752808,0.9837536023054755
2017-01-04,002826.SZ,27.56,27.8,26.88,27.33,11308557.0,-1.549,27.319,1.0,23.843,23.843,0,交易,1.146248374785052,1.1558948118944763,420705.2455357143,0.9826978417266187,0.9669064748201438,0.9995975118916941
